umap2_x,umap2_y,umap3_x,umap3_y,umap3_z,cluster,title,url
1.4991578,11.510896,2.854055,9.408087,0.71192497,6,"'Bom nổ chậm' trong máu từ thói quen uống bia, ăn ngọt",https://vnexpress.net/bom-no-cham-trong-mau-tu-thoi-quen-uong-bia-an-ngot-4924847.html
1.3218058,11.755509,2.9324317,9.465363,0.44978172,6,7 dấu hiệu cảnh báo thận tổn thương,https://vnexpress.net/7-dau-hieu-canh-bao-than-ton-thuong-4924668.html
1.5752823,11.251989,2.634886,9.274341,0.8870792,6,5 thói quen nên làm mỗi ngày để bảo vệ não,https://vnexpress.net/5-thoi-quen-nen-lam-moi-ngay-de-bao-ve-nao-4925798.html
1.3820639,12.138612,3.0972276,9.798792,0.23722243,6,Béo phì có làm tăng nguy cơ sa sinh dục?,https://vnexpress.net/beo-phi-co-lam-tang-nguy-co-sa-sinh-duc-4925626.html
1.6049395,11.080994,2.5590076,9.110566,1.0250909,6,"5 món ăn uống giảm hormone căng thẳng, giúp ngủ ngon",https://vnexpress.net/5-mon-an-uong-giam-hormone-cang-thang-giup-ngu-ngon-4925854.html
1.6754164,10.8655815,2.4126625,9.0515785,1.1726182,6,"6 thực phẩm đốt cháy chất béo, giúp giảm cân",https://vnexpress.net/6-thuc-pham-dot-chay-chat-beo-giup-giam-can-4925932.html
1.1160027,11.601547,2.7360373,9.240061,0.40983778,6,Điều gì xảy ra với mắt khi bạn già đi?,https://vnexpress.net/dieu-gi-xay-ra-voi-mat-khi-ban-gia-di-4925747.html
0.6476247,11.709931,2.527911,9.275164,-0.084807575,6,Nguy cơ viêm phổi cấp khi nắng nóng,https://vnexpress.net/nguy-co-viem-phoi-cap-khi-nang-nong-4925882.html
0.27702007,11.581924,2.336825,9.027766,-0.30266237,6,Muỗi gây sốt xuất huyết và Chikungunya sinh ra từ đâu?,https://vnexpress.net/muoi-gay-sot-xuat-huyet-va-chikungunya-sinh-ra-tu-dau-4925824.html
1.3620378,12.247371,3.1076581,9.787392,0.23025,6,Chữa phì đại tuyến tiền liệt bằng nhiệt hơi nước được không?,https://vnexpress.net/chua-phi-dai-tuyen-tien-liet-bang-nhiet-hoi-nuoc-duoc-khong-4925551.html
1.6124014,10.950226,2.3967402,9.1067095,1.1393268,6,Ăn gì để tóc bóng mượt?,https://vnexpress.net/an-gi-de-toc-bong-muot-4925811.html
0.9901197,12.295979,3.083076,9.611977,-0.13968363,6,Nguyên nhân gây đau xương cụt,https://vnexpress.net/nguyen-nhan-gay-dau-xuong-cut-4925789.html
1.1578254,11.231849,2.3252456,9.369243,0.59185535,6,Có cần tẩy trang khi thoa lại kem chống nắng?,https://vnexpress.net/co-can-tay-trang-khi-thoa-lai-kem-chong-nang-4925784.html
1.6340445,11.973539,2.823036,10.122321,0.5507937,6,"Kết hôn muộn, gian nan 'tìm' con",https://vnexpress.net/ket-hon-muon-gian-nan-tim-con-4925545.html
1.058585,11.883535,2.893382,9.363707,0.15439025,6,Chồng mắc viêm gan B có lây cho vợ không?,https://vnexpress.net/chong-mac-viem-gan-b-co-lay-cho-vo-khong-4925748.html
1.5338317,12.031571,2.8743966,10.078732,0.4555172,6,Sàng lọc di truyền trước mang thai giảm nguy cơ sinh con dị tật,https://vnexpress.net/sang-loc-di-truyen-truoc-mang-thai-giam-nguy-co-sinh-con-di-tat-4925695.html
0.70331913,12.306904,2.865633,9.996514,-0.13462047,6,Vá lỗ thông liên thất cho bé trai 4 tuổi,https://vnexpress.net/va-lo-thong-lien-that-cho-be-trai-4-tuoi-4925686.html
1.3888655,12.589159,3.4955616,9.696892,0.12430555,6,Thuốc đích thế hệ mới chữa ung thư vú di căn,https://vnexpress.net/thuoc-dich-the-he-moi-chua-ung-thu-vu-di-can-4925624.html
1.4072897,11.817897,2.9902265,9.559798,0.4261718,6,Vì sao thận suy yếu?,https://vnexpress.net/vi-sao-than-suy-yeu-4924946.html
0.49148494,12.367433,2.7496035,10.080234,-0.3343134,6,Vũ công đột tử khi đang biểu diễn trên sân khấu,https://vnexpress.net/vu-cong-dot-tu-khi-dang-bieu-dien-tren-san-khau-4925593.html
0.59034204,11.493965,2.3513017,9.354299,0.042015906,6,Thuốc kháng sinh vẫn bị lạm dụng,https://vnexpress.net/thuoc-khang-sinh-van-bi-lam-dung-4925150.html
1.5785999,11.3806305,2.7742996,9.339952,0.8700268,6,Vì sao ăn ít tinh bột vẫn mỡ máu cao?,https://vnexpress.net/vi-sao-an-it-tinh-bot-van-mo-mau-cao-4920543.html
0.70568395,11.468733,2.433048,9.220232,0.10769715,6,Nấm kháng thuốc đang trở thành 'bóng ma' y tế toàn cầu,https://vnexpress.net/nam-khang-thuoc-dang-tro-thanh-bong-ma-y-te-toan-cau-4925412.html
0.4677118,12.264816,2.7038105,10.070465,-0.31218302,6,Cứu trẻ sơ sinh ngưng tim khi mẹ đẻ rơi,https://vnexpress.net/cuu-tre-so-sinh-ngung-tim-khi-me-de-roi-4925277.html
0.7575115,11.735103,2.664997,9.335343,-0.003638139,6,"Bỏng nặng, mù tạm thời do tiếp xúc silicon chống dột",https://vnexpress.net/bong-nang-mu-tam-thoi-do-tiep-xuc-silicon-chong-dot-4925296.html
0.27456814,11.613031,2.37467,9.058218,-0.3228497,6,Người về từ vùng dịch Chikungunya cần theo dõi sức khỏe 12 ngày,https://vnexpress.net/nguoi-ve-tu-vung-dich-chikungunya-can-theo-doi-suc-khoe-12-ngay-4925240.html
0.33420873,11.625694,2.369047,9.067654,-0.29062232,6,Virus Chikungunya gây đau khớp có nguy cơ tái xuất tại Việt Nam,https://vnexpress.net/virus-chikungunya-gay-dau-khop-co-nguy-co-tai-xuat-tai-viet-nam-4925156.html
1.6573873,11.783926,2.8412254,9.814722,0.62328124,6,Lệ thuộc tình dục sau ly hôn,https://vnexpress.net/le-thuoc-tinh-duc-sau-ly-hon-4924978.html
0.4140178,11.512444,2.216099,9.154303,-0.19252916,6,Những hành động khiến virus dại lây nhiễm vào cơ thể,https://vnexpress.net/nhung-hanh-dong-khien-virus-dai-lay-nhiem-vao-co-the-4925555.html
1.2944957,12.1508465,3.1073017,9.755424,0.13241993,6,Dùng vạt da tái tạo niệu đạo hẹp,https://vnexpress.net/dung-vat-da-tai-tao-nieu-dao-hep-4925482.html
1.6839474,11.176737,2.5068688,9.335282,1.0109758,6,Nguyên nhân trẻ béo phì nhưng suy dinh dưỡng,https://vnexpress.net/nguyen-nhan-tre-beo-phi-nhung-suy-dinh-duong-4925518.html
1.5776739,10.985654,2.5199213,9.035048,1.0407375,6,Điều gì xảy ra với cơ thể khi bỏ caffeine?,https://vnexpress.net/dieu-gi-xay-ra-voi-co-the-khi-bo-caffeine-4925378.html
0.3677061,11.621277,2.386336,9.107071,-0.2653523,6,Sốt siêu vi khác sốt xuất huyết Dengue thế nào,https://vnexpress.net/sot-sieu-vi-khac-sot-xuat-huyet-dengue-the-nao-4925456.html
1.544581,11.342863,2.757451,9.288272,0.8060709,6,5 thực phẩm làm tăng nguy cơ hình thành sỏi mật,https://vnexpress.net/5-thuc-pham-lam-tang-nguy-co-hinh-thanh-soi-mat-4925299.html
1.4676672,11.491052,2.8121996,9.372027,0.75174034,6,Người mỡ máu cao nên ăn thịt đỏ thế nào,https://vnexpress.net/nguoi-mo-mau-cao-nen-an-thit-do-the-nao-4925452.html
1.1036072,11.441837,2.5896595,9.411713,0.32290146,6,Hết đốm nâu trên mặt sau một năm điều trị,https://vnexpress.net/het-dom-nau-tren-mat-sau-mot-nam-dieu-tri-4925443.html
1.1305975,11.650173,2.8205192,9.283834,0.32554242,6,Bệnh quáng gà nguy hiểm không?,https://vnexpress.net/benh-quang-ga-nguy-hiem-khong-4925417.html
0.42900312,1.4911714,-0.8525469,4.2936106,2.354902,3,Ông Kim Jong-un ca ngợi quân nhân 'anh hùng' tham chiến ở Nga,https://vnexpress.net/ong-kim-jong-un-ca-ngoi-quan-nhan-anh-hung-tham-chien-o-nga-4929544.html
1.2254094,7.839195,-0.54175705,9.277177,1.8336754,8,Lý do hàng loạt khu downtown Mỹ hoang vắng,https://vnexpress.net/ly-do-hang-loat-khu-downtown-my-hoang-vang-4928855.html
1.0260148,1.800814,-0.7769225,4.7796736,1.825682,3,Cuộc đua duy trì sức sống của xe tăng trước drone tự sát,https://vnexpress.net/cuoc-dua-duy-tri-suc-song-cua-xe-tang-truoc-drone-tu-sat-4926982.html
-0.44429722,1.4616256,-0.9125409,3.97807,3.2163424,3,Những người Ukraine quyết giữ thành trì ở Donbass,https://vnexpress.net/nhung-nguoi-ukraine-quyet-giu-thanh-tri-o-donbass-4929261.html
-0.22283173,3.1235914,-0.5473571,5.8435616,3.5256438,3,Ông Trump yêu cầu Thống đốc Fed lập tức từ chức,https://vnexpress.net/ong-trump-yeu-cau-thong-doc-fed-lap-tuc-tu-chuc-4929513.html
0.4423833,0.7147683,-1.6523156,4.5542293,2.6877675,3,Liên quân do Mỹ dẫn đầu 'hạ sát thủ lĩnh cấp cao IS',https://vnexpress.net/lien-quan-do-my-dan-dau-ha-sat-thu-linh-cap-cao-is-4929510.html
-0.48132962,1.4157202,-0.94129413,4.015653,3.337736,3,Nga chỉ trích 'nỗ lực vụng về' của EU nhằm lay chuyển ông Trump,https://vnexpress.net/nga-chi-trich-no-luc-vung-ve-cua-eu-nham-lay-chuyen-ong-trump-4929485.html
-0.36497435,8.425437,-0.8924987,8.651319,0.28327286,8,Chiến hạm Mỹ bốc cháy ngoài khơi Nhật Bản,https://vnexpress.net/chien-ham-my-boc-chay-ngoai-khoi-nhat-ban-4929490.html
-1.2528864,8.388374,-1.203045,8.452217,-0.480342,8,"Xe khách bốc cháy sau va chạm xe bồn, 76 người thiệt mạng",https://vnexpress.net/xe-khach-boc-chay-sau-va-cham-xe-bon-76-nguoi-thiet-mang-4929300.html
-0.5013099,1.5506483,-0.8470104,3.964252,3.2504983,3,Nga nêu điều kiện cho thỏa thuận hòa bình với Ukraine,https://vnexpress.net/nga-neu-dieu-kien-cho-thoa-thuan-hoa-binh-voi-ukraine-4929008.html
-2.342923,9.114726,-1.5691545,9.308143,-1.6272457,2,"Người Việt bị hành hung, cướp tiền gần nhà ga Nhật Bản",https://vnexpress.net/nguoi-viet-bi-hanh-hung-cuop-tien-gan-nha-ga-nhat-ban-4928939.html
3.353871,5.9812737,-2.1081386,10.7080965,3.0432684,7,Phu nhân Chủ tịch nước và Hoàng hậu Bhutan thăm chùa Trấn Quốc,https://vnexpress.net/phu-nhan-chu-tich-nuoc-va-hoang-hau-bhutan-tham-chua-tran-quoc-4928876.html
0.99997777,1.7620223,-0.81572783,4.71938,1.8477399,3,Thành phố miền trung Ukraine rung chuyển vì đòn tập kích của Nga,https://vnexpress.net/thanh-pho-mien-trung-ukraine-rung-chuyen-vi-don-tap-kich-cua-nga-4928858.html
1.0394353,2.1884394,-0.7684227,5.2235494,1.8045841,1,Trực thăng lai của Trung Quốc bay thử,https://vnexpress.net/truc-thang-lai-cua-trung-quoc-bay-thu-4928809.html
0.42048118,0.6550649,-1.7042702,4.5253515,2.7352178,3,Hamas chấp nhận đề xuất ngừng bắn mới ở Gaza,https://vnexpress.net/hamas-chap-nhan-de-xuat-ngung-ban-moi-o-gaza-4928791.html
3.3726206,5.961764,-2.1303465,10.7299795,3.0610673,7,Bhutan mong muốn học hỏi mô hình quản trị đất nước của Việt Nam,https://vnexpress.net/bhutan-mong-muon-hoc-hoi-mo-hinh-quan-tri-dat-nuoc-cua-viet-nam-4928793.html
-0.35714203,1.2694606,-1.1554571,4.200741,3.4633338,3,Thông điệp của ông Zelensky từ bộ trang phục kiểu mới,https://vnexpress.net/thong-diep-cua-ong-zelensky-tu-bo-trang-phuc-kieu-moi-4928588.html
-0.008224151,1.6776428,-0.76550174,4.2948294,2.8014495,3,Lính Nga lái thiết giáp cắm cờ Mỹ tiến công cứ điểm Ukraine,https://vnexpress.net/linh-nga-lai-thiet-giap-cam-co-my-tien-cong-cu-diem-ukraine-4928648.html
-0.6873533,1.4737123,-0.8342397,3.9151025,3.4411578,3,Ông Trump: 'Ông Putin muốn đạt thỏa thuận vì tôi',https://vnexpress.net/ong-trump-ong-putin-muon-dat-thoa-thuan-vi-toi-4928764.html
-0.33836618,1.4912072,-1.0132941,4.120627,3.3012276,3,Phương Tây có thể đảm bảo an ninh 'kiểu NATO' cho Ukraine thế nào,https://vnexpress.net/phuong-tay-co-the-dam-bao-an-ninh-kieu-nato-cho-ukraine-the-nao-4928581.html
-0.22988103,1.5158865,-1.0119041,4.24001,3.1907585,3,Ukraine có thể sẽ mua 90 tỷ USD vũ khí Mỹ để được đảm bảo an ninh,https://vnexpress.net/ukraine-co-the-se-mua-90-ty-usd-vu-khi-my-de-duoc-dam-bao-an-ninh-4928722.html
3.376855,5.9639835,-2.1320784,10.729546,3.0551517,7,Chủ tịch nước chủ trì lễ đón Quốc vương Bhutan,https://vnexpress.net/chu-tich-nuoc-chu-tri-le-don-quoc-vuong-bhutan-4928684.html
2.9797628,9.240064,0.576651,10.842684,1.8453357,0,Nhu cầu 'không đàn ông' của nhiều phụ nữ Trung Quốc,https://vnexpress.net/nhu-cau-khong-dan-ong-cua-nhieu-phu-nu-trung-quoc-4928585.html
-1.2469039,9.257993,-0.8898711,9.28041,-0.56486094,8,Băng trộm cuỗm viên kim cương hồng 25 triệu USD,https://vnexpress.net/bang-trom-cuom-vien-kim-cuong-hong-25-trieu-usd-4928604.html
-1.875383,8.4299755,-1.5268221,8.481108,-1.102492,2,Nhà Trắng đấu khẩu với California sau vụ xe đầu kéo quay đầu trên cao tốc,https://vnexpress.net/nha-trang-dau-khau-voi-california-sau-vu-xe-dau-keo-quay-dau-tren-cao-toc-4928607.html
0.9640624,1.8593296,-0.8243276,4.859385,1.9541761,3,Ukraine đăng video 'tập kích Nga' bằng tên lửa tầm bắn 3.000 km,https://vnexpress.net/ukraine-dang-video-tap-kich-nga-bang-ten-lua-tam-ban-3-000-km-4928590.html
0.56179357,1.855304,-0.93297756,4.8538327,2.4197607,3,Ông Kim Jong-un yêu cầu mở rộng năng lực hạt nhân Triều Tiên,https://vnexpress.net/ong-kim-jong-un-yeu-cau-mo-rong-nang-luc-hat-nhan-trieu-tien-4928583.html
-0.42568067,1.399751,-1.0925903,4.0865927,3.3541145,3,Tổng thư ký NATO: Cuộc gặp ở Nhà Trắng không bàn về lãnh thổ Ukraine,https://vnexpress.net/tong-thu-ky-nato-cuoc-gap-o-nha-trang-khong-ban-ve-lanh-tho-ukraine-4928571.html
-0.3747863,1.2798985,-1.1642916,4.219204,3.4836092,3,Ông Zelensky nói đùa về mặc âu phục tại Nhà Trắng,https://vnexpress.net/ong-zelensky-noi-dua-ve-mac-au-phuc-tai-nha-trang-4928572.html
-0.3023203,2.67525,-0.6515845,5.402534,3.4299614,3,Tư lệnh Không quân Mỹ bất ngờ thông báo từ chức,https://vnexpress.net/tu-lenh-khong-quan-my-bat-ngo-thong-bao-tu-chuc-4928562.html
-0.5185614,1.3955538,-0.9396198,3.9752126,3.4292014,3,Ông Trump: Cuộc gặp thượng đỉnh Nga - Ukraine đang được thu xếp,https://vnexpress.net/ong-trump-cuoc-gap-thuong-dinh-nga-ukraine-dang-duoc-thu-xep-4928556.html
-0.30037192,2.778402,-0.641139,5.4469714,3.4383094,3,Louisiana - vùng đất Pháp từng bán cho Mỹ với 'giá rẻ không tưởng',https://vnexpress.net/louisiana-vung-dat-phap-tung-ban-cho-my-voi-gia-re-khong-tuong-4928093.html
1.3941469,8.042657,-0.51503426,9.295957,1.7449974,8,Khu trung tâm Los Angeles hoang vắng,https://vnexpress.net/khu-trung-tam-los-angeles-hoang-vang-4928209.html
0.2827189,11.488345,2.2856205,9.022084,-0.25122842,8,Đàn muỗi 'như bom hẹn giờ' đe dọa Las Vegas,https://vnexpress.net/dan-muoi-nhu-bom-hen-gio-de-doa-las-vegas-4928131.html
-0.29974964,2.6696177,-0.65178275,5.4013705,3.4220352,3,Cách ông Trump tăng cường dùng quân đội để 'trị quốc',https://vnexpress.net/cach-ong-trump-tang-cuong-dung-quan-doi-de-tri-quoc-4925874.html
-0.37018204,1.3070219,-1.2081914,4.1432796,3.448092,3,Ông Zelensky gặp ông Trump tại Nhà Trắng,https://vnexpress.net/ong-zelensky-va-loat-lanh-dao-chau-au-sap-gap-ong-trump-4928530-tong-thuat.html
-0.58607316,1.451827,-0.8828336,3.9184995,3.334023,3,Thay đổi lập trường của ông Trump với lệnh ngừng bắn Ukraine,https://vnexpress.net/thay-doi-lap-truong-cua-ong-trump-voi-lenh-ngung-ban-ukraine-4928072.html
-0.3422297,1.3591757,-1.0490103,4.0206437,3.2869408,3,Ukraine cáo buộc Nga 'khiêu khích' trước cuộc gặp Trump - Zelensky,https://vnexpress.net/ukraine-cao-buoc-nga-khieu-khich-truoc-cuoc-gap-trump-zelensky-4928505.html
3.3315523,5.877948,-2.2044754,10.665345,3.1413548,7,Tổng thống Hàn Quốc lệnh chuẩn bị thực hiện thỏa thuận với Triều Tiên,https://vnexpress.net/tong-thong-han-quoc-lenh-chuan-bi-thuc-hien-thoa-thuan-voi-trieu-tien-4928374.html
1.0885643,2.0450745,-0.7681832,5.063565,1.8138279,3,Loạt UAV trợ chiến xuất hiện tại Bắc Kinh,https://vnexpress.net/loat-uav-tro-chien-xuat-hien-tai-bac-kinh-4928385.html
-0.34971634,1.2936803,-1.1851087,4.2067375,3.481107,3,"Tổng thống Pháp được khen 'điển trai, phong độ' khi lướt sóng",https://vnexpress.net/tong-thong-phap-duoc-khen-dien-trai-phong-do-khi-luot-song-4928369.html
1.0678443,1.9436042,-0.784826,4.945988,1.8476561,3,Công ty Ukraine phát triển drone cáp quang 'tầm bay 100 km',https://vnexpress.net/cong-ty-ukraine-phat-trien-drone-cap-quang-tam-bay-100-km-4928343.html
0.68067783,1.478088,-0.8433285,4.379731,2.0642285,3,Ukraine tuyên bố đẩy lùi mũi thọc sâu của Nga gần Pokrovsk,https://vnexpress.net/ukraine-tuyen-bo-day-lui-mui-thoc-sau-cua-nga-gan-pokrovsk-4928165.html
0.9309005,1.7087252,-0.8415148,4.6401434,1.9294846,3,Nga tập kích tên lửa vào Ukraine trước cuộc gặp Trump - Zelensky,https://vnexpress.net/nga-tap-kich-ten-lua-vao-ukraine-truoc-cuoc-gap-trump-zelensky-4928333.html
-0.35702956,1.2705814,-1.1457742,4.1306753,3.4093022,3,Nỗi lo khiến các lãnh đạo châu Âu tới Washington gặp ông Trump,https://vnexpress.net/noi-lo-khien-cac-lanh-dao-chau-au-toi-washington-gap-ong-trump-4928054.html
-0.341738,1.2756145,-1.1347448,4.0971136,3.3869216,3,"Ông Zelensky tin sẽ đạt hòa bình nhờ 'sức mạnh chung' với Mỹ, châu Âu",https://vnexpress.net/ong-zelensky-tin-se-dat-hoa-binh-nho-suc-manh-chung-voi-my-chau-au-4928174.html
-1.6795157,8.473127,-1.3773026,8.510897,-0.9794293,8,Xe đầu kéo khiến 3 người chết khi quay đầu trên cao tốc Florida,https://vnexpress.net/xe-dau-keo-khien-3-nguoi-chet-khi-quay-dau-tren-cao-toc-florida-4928084.html
-0.3045649,2.725315,-0.64845,5.416135,3.435852,3,Lính vệ binh Mỹ có thể được mang súng tuần tra ở thủ đô,https://vnexpress.net/linh-ve-binh-my-co-the-duoc-mang-sung-tuan-tra-o-thu-do-4928157.html
0.9375545,1.9266952,-0.82998073,4.947458,1.9701664,3,Ukraine có thể đã bắt đầu sản xuất tên lửa tầm bắn 3.000 km,https://vnexpress.net/ukraine-co-the-da-bat-dau-san-xuat-ten-lua-tam-ban-3-000-km-4928074.html
-1.2160661,9.441434,-0.6007322,9.3543625,-0.719767,8,"Xả súng ở vũ trường New York, ba người chết",https://vnexpress.net/xa-sung-o-vu-truong-new-york-ba-nguoi-chet-4928067.html
0.43003738,0.6716211,-1.6585888,4.5735025,2.688509,3,Tàu chiến Israel tập kích nhà máy điện Yemen,https://vnexpress.net/tau-chien-israel-tap-kich-nha-may-dien-yemen-4928133.html
-0.45182905,1.4157481,-1.0604004,4.046245,3.3548994,3,Ông Trump: Ukraine không thể lấy lại Crimea hay gia nhập NATO,https://vnexpress.net/ong-trump-ukraine-khong-the-lay-lai-crimea-hay-gia-nhap-nato-4928079.html
-0.5805072,1.4581323,-0.92685926,3.9701524,3.364199,3,Mỹ 'không có quyền quyết định' thỏa thuận về Ukraine,https://vnexpress.net/my-khong-co-quyen-quyet-dinh-thoa-thuan-ve-ukraine-4928055.html
-0.32645938,1.4720528,-1.0322323,4.101339,3.2876704,3,Ông Zelensky ca ngợi đề xuất đảm bảo an ninh cho Ukraine,https://vnexpress.net/ong-zelensky-ca-ngoi-de-xuat-dam-bao-an-ninh-cho-ukraine-4928038.html
0.42547864,0.6584983,-1.6931492,4.5347166,2.7305958,3,Quân đội Israel tuyên bố sẽ đẩy mạnh tấn công ở Gaza City,https://vnexpress.net/quan-doi-israel-tuyen-bo-se-day-manh-tan-cong-o-gaza-city-4928048.html
0.42923006,0.65577877,-1.7012124,4.5342464,2.7258935,3,Nguy cơ với Israel khi đưa quân vào thành phố lớn nhất Gaza,https://vnexpress.net/nguy-co-voi-israel-khi-dua-quan-vao-thanh-pho-lon-nhat-gaza-4926684.html
-0.3335715,1.5063382,-0.987078,4.0886965,3.2587004,3,Phái viên Mỹ: Nga đồng ý để Mỹ đảm bảo an ninh kiểu NATO cho Ukraine,https://vnexpress.net/phai-vien-my-nga-dong-y-de-my-dam-bao-an-ninh-kieu-nato-cho-ukraine-4928002.html
0.44692057,0.7226757,-1.6650794,4.5658283,2.6824477,8,Iraq bắt đầu khai quật hố chôn '4.000 nạn nhân của IS',https://vnexpress.net/iraq-bat-dau-khai-quat-ho-chon-4-000-nan-nhan-cua-is-4927981.html
1.0227766,1.7821848,-0.7998689,4.7561917,1.8322005,3,Nga cáo buộc Ukraine phóng UAV nhằm vào nhà máy điện hạt nhân,https://vnexpress.net/nga-cao-buoc-ukraine-phong-uav-nham-vao-nha-may-dien-hat-nhan-4927974.html
-1.0046047,1.665597,-0.5467335,3.771666,3.5119872,3,Nhân viên ngoại giao Mỹ bỏ quên tài liệu thượng đỉnh ở khách sạn,https://vnexpress.net/nhan-vien-ngoai-giao-my-bo-quen-tai-lieu-thuong-dinh-o-khach-san-4927963.html
-0.34846708,1.2888508,-1.1622714,4.137106,3.411154,3,Loạt lãnh đạo châu Âu sẽ cùng ông Zelensky đến gặp ông Trump,https://vnexpress.net/loat-lanh-dao-chau-au-se-cung-ong-zelensky-den-gap-ong-trump-4927964.html
0.42577714,0.646087,-1.7084082,4.527678,2.731624,3,Biểu tình yêu cầu chấm dứt xung đột Gaza bùng phát khắp Israel,https://vnexpress.net/bieu-tinh-yeu-cau-cham-dut-xung-dot-gaza-bung-phat-khap-israel-4927949.html
-0.9411902,1.5974569,-0.57415205,3.7972493,3.4403958,3,Ngoại trưởng Nga gây sốt vì áo mặc trước thượng đỉnh Trump - Putin,https://vnexpress.net/ngoai-truong-nga-gay-sot-vi-ao-mac-truoc-thuong-dinh-trump-putin-4927942.html
-0.311317,2.7210197,-0.64931095,5.4144845,3.435329,3,Loạt bang Mỹ điều Vệ binh Quốc gia tới thủ đô Washington,https://vnexpress.net/loat-bang-my-dieu-ve-binh-quoc-gia-toi-thu-do-washington-4927851.html
3.6171992,9.7833605,0.74419004,10.245568,2.3425782,0,Những người Mỹ mắc kẹt trong 'chiếc còng vàng',https://vnexpress.net/nhung-nguoi-my-mac-ket-trong-chiec-cong-vang-4927218.html
1.013812,2.2650054,-0.8063349,5.2776804,1.8111192,8,"Khoảnh khắc ghế phóng kích hoạt, khiến hành khách văng khỏi tiêm kích Mỹ",https://vnexpress.net/khoanh-khac-ghe-phong-kich-hoat-khien-hanh-khach-vang-khoi-tiem-kich-my-4927821.html
-0.43193927,1.4565889,-0.9829848,3.9879396,3.2960274,3,"Ông Trump đổi lập trường, bỏ yêu cầu về lệnh ngừng bắn ở Ukraine",https://vnexpress.net/ong-trump-doi-lap-truong-bo-yeu-cau-ve-lenh-ngung-ban-o-ukraine-4927809.html
-0.7396005,1.517664,-0.81398904,3.9357831,3.514749,3,Bà Melania gửi 'thư hòa bình' cho ông Putin,https://vnexpress.net/ba-melania-gui-thu-hoa-binh-cho-ong-putin-4927803.html
-0.9457687,1.5775628,-0.6241502,3.7720149,3.503041,3,Khu mộ chiến sĩ Hồng quân Liên Xô tại Alaska,https://vnexpress.net/khu-mo-chien-si-hong-quan-lien-xo-tai-alaska-4927707.html
1.5629909,11.074187,2.5967612,9.074239,1.0043663,6,Người Mỹ uống bia rượu ít nhất lịch sử,https://vnexpress.net/nguoi-my-uong-bia-ruou-it-nhat-lich-su-4927352.html
1.0204663,2.2836888,-0.8016822,5.2870317,1.8070773,8,Những vụ phóng ghế thoát hiểm khiến hành khách văng khỏi máy bay,https://vnexpress.net/nhung-vu-phong-ghe-thoat-hiem-khien-hanh-khach-vang-khoi-may-bay-4927358.html
-0.8057217,8.201893,-0.9302686,8.265608,-0.10473007,8,Hơn 340 người chết vì lũ quét ở Pakistan,https://vnexpress.net/hon-340-nguoi-chet-vi-lu-quet-o-pakistan-4927749.html
3.1188626,6.105059,-1.873777,10.546612,3.0042658,7,Chủ tịch Cuba cảm ơn sự giúp đỡ của người dân Việt Nam,https://vnexpress.net/chu-tich-cuba-cam-on-su-giup-do-cua-nguoi-dan-viet-nam-4927761.html
-0.9943806,1.6317558,-0.55609053,3.7650516,3.5130196,3,Chiến thắng ông Putin giành được từ cuộc gặp thượng đỉnh ở Alaska,https://vnexpress.net/chien-thang-ong-putin-gianh-duoc-tu-cuoc-gap-thuong-dinh-o-alaska-4927553.html
-0.37416965,1.4824319,-0.9738195,4.0766716,3.2713096,3,Mỹ có thể đã đề xuất đảm bảo an ninh kiểu NATO cho Ukraine,https://vnexpress.net/my-co-the-da-de-xuat-dam-bao-an-ninh-kieu-nato-cho-ukraine-4927736.html
-1.007783,1.6552886,-0.54837835,3.7865636,3.5056157,3,Màn chào đón nồng nhiệt ông Trump dành cho ông Putin tại Alaska,https://vnexpress.net/man-chao-don-nong-nhiet-ong-trump-danh-cho-ong-putin-tai-alaska-4927533.html
-0.74128526,1.4977802,-0.7708626,3.8475585,3.457773,3,Người Ukraine thất vọng với hội nghị thượng đỉnh Mỹ - Nga,https://vnexpress.net/nguoi-ukraine-that-vong-voi-hoi-nghi-thuong-dinh-my-nga-4927692.html
-0.40329906,1.3067026,-1.1056812,4.0923643,3.3827658,3,Ông Zelensky sắp đến Mỹ gặp ông Trump,https://vnexpress.net/ong-zelensky-sap-den-my-gap-ong-trump-4927673.html
-0.94456744,1.6150033,-0.5789848,3.8193774,3.4605222,3,Mỹ điều loạt tiêm kích F-35 tiễn chuyên cơ của ông Putin,https://vnexpress.net/my-dieu-loat-tiem-kich-f-35-tien-chuyen-co-cua-ong-putin-4927672.html
0.90300727,1.6893173,-0.8776755,4.5623927,1.9895653,3,"Nga, Ukraine tập kích nhau trong ngày diễn ra thượng đỉnh Trump - Putin",https://vnexpress.net/nga-ukraine-tap-kich-nhau-trong-ngay-dien-ra-thuong-dinh-trump-putin-4927662.html
-0.2736357,2.8862655,-0.6101346,5.6330733,3.4620419,7,Đảng Dân chủ định vẽ lại bản đồ bầu cử ở California,https://vnexpress.net/dang-dan-chu-dinh-ve-lai-ban-do-bau-cu-o-california-4927629.html
0.5148598,1.8789177,-0.94537675,4.899385,2.4578614,3,Washington điều tàu chiến 'chống băng đảng ma túy ở Mỹ Latin',https://vnexpress.net/washington-dieu-tau-chien-chong-bang-dang-ma-tuy-o-my-latin-4927589.html
